Marque,Prix,Localisation,Date_publication,Modèle,Année,Kilométrage,Carburant,Boîte vitesse,Puissance fiscale,Nombre de portes,Description
Chevrolet,40 000 TND,,,AVEO,2022,88 000 km,Essence,Automatique,6 CV,5,Chevrolet Sonic 1ere main
Volkswagen,43 000 TND,,,Golf 7,2015,1 000 km,Essence,Manuelle,6 CV,5,"Derniere serie
Importe de l&#039;Allemagne
6cv
1.4 / boite 6 / 4 cylindres"
Mazda,37 000 TND  Echange possible,,,BT 50,2008,352 000 km,Diesel,Manuelle,10 CV,4,tel:
Renault,1 TND,,,Clio,2023,59 000 km,Essence,Manuelle,5 CV,5,"Renault Clio 5 vh, avec carnet d&#039;entretien chez agence Renault. roue de secours jamais utilisee."
MG,58 000 TND,,,MG RX8,2020,117 000 km,Essence,Automatique,7 CV,5,"HASSENE AUTO 
????????A vendre MG ZS boit auto 1ere main
 essence 7cv
????annee 2020
Kilometrage : 117.000 certifie
????4 vitres electriques
????climtronique
????Camera et radar de recul
???? Cle intelligent
????Feux de jour LED
????Bi-xenon
????toit panoramique ouvrant
.....et d&#039;autres options
????Plus dinformations appelez
:
NB: pas de msg
????????????Bienvenue chez nous notre showroom"
Renault,Prix non specifie,,,Clio,2021,N/A,Diesel,Manuelle,5 CV,5,Je met en vente ma voiture ???? Renault Clio 5 diesel importee fin serie model 2021 kilometrage certifie tout option etat comme neuf 
Peugeot,Prix non specifie  Echange possible,,,106,2000,N/A,Essence,Manuelle,4 CV,3,"  
    
A vendre ou echange 
Peugeot 106 essence deux portes"
Renault,35 000 TND,,,Clio,2013,160 500 km,Essence,,,5,"Je mets a la vente ma voiture ???? Renault Clio dynamique tres propre et tres bien entretenu. Voiture tout option et tout en. Aucun depens a prevoir.
????Annee :2013
????Km: 160500
????Peinture d&#039;origine
????Numero telephone "
Citroen,Prix non specifie,,,C5,2012,192 000 km,Essence,Automatique,,5,"Une belle Citroen C5 ehdi tres propre et bien entretenu
Machia 192 mille
Annee 2012
Zero defaut kol chay yemchi
Voiture 2eme main jaya mine France
Moteur tres puissante et economique
Interieur et exterieur propre
Boite automatique robotisee
4 pneu neuf
Quitte chaine change chez maison avec quite embrayage et quite tendeur
Millikhir voiture ndhifa"
Dacia,34 500 TND,,,SANDERO,2021,N/A,Essence,Manuelle,,5,"Dacia Sandero Importe
Essence Model 2021
Tel"
Fiat,10 500 TND,,,PUNTO,2003,N/A,Essence,Manuelle,,5,   
Hyundai,29 500 TND,,,I20,2015,230 000 km,Essence,Manuelle,4 CV,5,"Je mets en vente ma voiture Hyundai I20 modele 2015.
Voiture premiere main, tres bien entretenu (tollerie et mecanique), Kit chaine distribution et disque embrayage recemment change a l&#039;origine, ainsi que la batterie, les patins avant, la courroie accessoires, le radiateur et pratiquement tous le circuit de refroidissement... Tous les accessoires en marche : climatiseur, chauffage, vitres, retroviseurs, fermeture...

4 chevaux fiscaux
85 chevaux din
120 Nm a 4000 tr/min
Moteur 4 cylindres e..."
Audi,119 000 TND,,,Q5,2014,32 000 km,Diesel,Manuelle,8 CV,5,"Bonjour je met en vente mon Audi Q5 de 2014.

Vehicule acheter neuf chez Audi Montrouge (92) , Porte dOrleans en France.

Vehicule entierement entretenu chez Audi Tunisie.

Distribution faite !

Interieur cuir
Boite mecanique 6 vitesse
Volant 3 branche multifonctions
Phare arriere led et avant xenon
Poste CarPlay rajouter avec camera arriere
Jante Alu 19 pouce
Pneu quasi neuf PIRELLI
Barre de toit chromee
Interieur led

Pour plus dinformations contactez moi principalement via WhatsApp au +"
Citroen,18 000 TND  Echange possible,,,C3,2010,18 000 km,Essence,Manuelle,5 CV,4,Karhab nthifa mta3 kssiba ou kol chay jdid moutour ou avant train ou 3jal bako
Peugeot,11 000 TND,,,206,1998,280 km,Essence,Manuelle,4 CV,4,"Peugeot 206  4 CV Essence a vendre
Moteur : Essence, economique et fiable
Puissance fiscale : 4 chevaux
Contactez-moi :"
Hyundai,Prix non specifie,,,I10,2021,83 000 km,Essence,Manuelle,5 CV,5,"????11/2021
????83.000klm
1.2 essence
????4cylindre
????05 cv
????Retroviseur electrique rabattable
????jante allu
????Volant multifonctions
????4vitre electrique
????Telephone integre par
????peinture d&#039;origine jamais touche
????Roue de secours non utilises
????Disponible a gafsa
:"
Bmw,43 000 TND,,,SERIE 1 II,2012,168 000 km,Essence,Manuelle,7 CV,,"A Vendre BMW Serie 1 F20 URBAN Style ,116i Essence 7cv Boite Manu 6 vitesse, 2eme Main,en tres bon etat, jamais accidente, tres bien entretenu,4 pneus neuf, vidange complet, Zero defaut
Annee : fin 2012
Km : 168.000
 98 314 013
 90 160 008
*** OPTIONS ***
Salon Special M3 Cuir / Alcantara
Climatronique multi zone
Boite 6 vitesses
Jantes alliage
4 Pneus neuf Run-Flat
Limiteur de vitesse
Feux Led
Phares automatiques
Radars AR
Retroviseurs a reglages electriques
Volant cuir
Keyless Go Demarrage..."
Renault,Prix non specifie  Echange possible,,,Clio,2021,130 000 km,Essence,Manuelle,4 CV,5,"Avendre ou echange
Clio 4 dynamique
4 ch
3 cylindre turbo
Annee 2021
KLM 130 Alf
Peinture origine
Karahba ndhifa zero masrouf
Num"
Peugeot,Prix non specifie,,,206,2001,240 000 km,Essence,Manuelle,4 CV,,"A vendre Peugeot 206 en tres bon etat, annee 2001, essence 4cv, klm: 240000, climatise ,direction assistee, fermeture centralisee par commande , mawjouda fil mourouj 6, tel :"
Kia,52 TND  Echange possible,,,RIO,2022,93 000 km,Essence,Manuelle,5 CV,5,"kia priemier main annee 2022
93.000 km prix 52.000 Tel 29.402205"
Volkswagen,1 111 TND  Echange possible,,,Golf 6,,147 000 km,Essence,Manuelle,6 CV,5,"????A vendre golf 6 essence 1.4
???? Kilometrage 147mlk certifie
????Les vitre d origine
???? Salon cuir marron
???? jante alu 4 roues neuf)
???? camera ???? de recul
???? voiture en tres bon etat
???? Avec possibilite d&#039;echange
????23 90 44 47 ????"
Ford,25 500 TND,,,FIESTA,2014,122 000 km,Essence,Manuelle,5 CV,5,"Je mets en vente ma Ford Figo Modele 2014

???? Motorisation : 1.2l Duratec , 4 cylindres , 5 cv fiscaux essence

???? Motorisation tres fiable : parfaite pour un usage urbain comme pour les longs trajets

- Tres bonne Tenue de Route

???? Kilometrage : 121900 km certifie et verifiable par diagnostique

???? Historique d&#039;entretien complet disponible (chez Alpha Ford jusqu&#039;en 2020 et d&#039;autres centres apres)

Entretien a jour !

???? Mecanique , suspension, train roulant et pneus en..."
Ford,Prix non specifie,,,ECOSPORT,2019,N/A,Essence,Manuelle,,5,"Ford Ecosport
1er main
BOite 6
Essence
Tel"
Bmw,98 000 TND Echange possible,,,SERIE 1 II,2021,68 000 km,Diesel,Manuelle,6 CV,4,voiture importe de la france
Peugeot,Prix non specifie,,,206,2011,190 000 km,Essence,Manuelle,,5,"  : 206+
 2011
 190 
Toutes opition
Kim en marche
     
 :"
Ford,35 TND  Echange possible,,,FIESTA,2015,85 km,Essence,Manuelle,5 CV,5,voiture comme neuf kol Chay d&#039;origine entretien fe wo9tou 4 3jjal jdod Michelin plus de informations 56 106389
Kia,49 500 TND  Echange possible,,,RIO,2022,81 000 km,Essence,Manuelle,5 CV,5,"KIA RIO COUPE BOITE MANUELLE

PREMIERE MAIN EN TRES BON ETAT

VOITURE A L&#039;ETAT ORIGINE JAMAIS

TOUCHEE

CLIMATISEUR EN FONCTION

4 VITRES ELECTRIQUES

ANTI BROUILLARD

JANTES EN ALUMINIUM

BLOO TOUTH TELEPHONE MAIN LIBRE

FERMETURE CENTRALISEE

CONNECTIVITE AUX

VISIBLE A BIZERTE"
Fiat,19 000 TND,,,AUTRE,2000,270 km,Essence,Manuelle,5 CV,4,"Bon etat ,climatise ,moteur origine"
Renault,39 TND,,,Clio,2021,128 km,Essence,Manuelle,5 CV,4,Bonne etat
Peugeot,30 500 TND,,,208,2018,80 000 km,Essence,Manuelle,5 CV,5,"VOITURE PEUGEOT 208 SERIE SPECIALE

CITY TRES PROPRE TOUTE OPTION

ECRAN TACTILE 7 POUCES

CAPTEUR DE LUMIERE

CAPTEUR DE PLUIE

ALLUMAGE DE FEUX A DISTANCE

RETROVISEURS RABATTABLES

TOIT PANORAMIQUE

CAMERA DE STATIONNEMENT ARRIERE

VOLANT CUIR MULTI_FONCTION

CLIMATISEUR CLIMATRONIC EN

FONCTION

4 VITRES ELECTRIQUES

RETROVISEURS ELECTRIQUES

FERMETURE CENTRALISEE

BLOO TOUTH TELEPHONE MAIN LIBRE

CONNECTIVITE AUX

ANTI BROUILLARD

JANTES EN ALUMINIUM

FINITION CHROMEE

VITRES TEINTEES

FIXA..."
Citroen,57 000 TND,,,JUMPY,2020,120 000 km,Diesel,Manuelle,6 CV,3,"TELEPHONE *****  *****

A VENDRE OU ECHANGE PAR VOITURE

ESSENCE MOINS CHERE

VOITURE CITROEN JUMPY IMPORTEE

EN ETAT NEUF JAMAIS

TOUCHEE A L&#039;ETAT ORIGINE

ECRAN CENTRAL 7 POUCES

FEUX A LED DE JOUR

AUTO RADIO COMMANDE AU VOLANT

CONNECTIVITE ANDROIDE AUTO/ APLE

CARPLAY / BLUETOOTH

AIR BAG LATERAUX ET FRONTAUX

ABS.

ALLUMAGE AUTOMATIQUE DES FEU

ANTI DEMARRAGE ELECTRONIQUE

CONTROLE DES PRESSIONS DES PNEUS

AIDES AU DEMARRAGE EN COTE

AIDES AU STATIONNEMENT

ORDINATEUR DE BORD


RETROV..."
Peugeot,14 500 TND  Echange possible,,,Boxer,2007,14 500 km,Diesel,Manuelle,7 CV,2,"A vendre
Numero de chassis Poinconne en regle"
Volkswagen,103 TND,,,Golf 8,2022,136 000 km,Hybride,Automatique,8 CV,5,"A vendre Volkswagen GOLF 8 GTE
Importee de germany ????????
Fin serie
Kilometrage 136.000
Diag possible
1.4 hybride / essence 4 cylindre
8 chv fiscaux modele 2022
couleur blanc nacre tt option Toit panoramique ouvrant , Jantes GTE 18 pouces , 2 chargeurs ???? , calandre en led , feux d&#039;ambiance , Feux full led , 6 Modes de conduite , volant chauffants , Volant multifonctions tactile GTE , Palette au volant , camera de recul 360* , Park assist , Park pilote , Siege sport GTE electrique cuir ..."
Ford,25 500 TND,,,FIESTA,2014,121 000 km,Essence,Manuelle,5 CV,5,"???? Une Ford Figo Modele 2014
???? Motorisation : 1.2l Duratec , 4 cylindres , 5 cv fiscaux essence
???? Kilometrage : 121 mille km certifie et verifiable par diagnostique
???? Historique d&#039;entretien complet disponible (chez Alpha Ford jusqu&#039;en 2020 et d&#039;autres centres apres)
???? Mecanique , suspension, train roulant et pneus en tres bon etat
???? Aucune depense a prevoir
 Camera Avant et camera de recul
 2 Vitres electriques
 Alarme voiture
 Fermeture centrale
 Poste radio..."
Fiat,1 TND,,,500,2012,1 km,Essence,Manuelle,4 CV,2,"toute option
vitre electrique
clim
fermeture centrale"
Hyundai,39 000 TND,,,I10,2022,13 733 km,Essence,Manuelle,4 CV,5,Une belle voiture de femme tres faible kilometrage avec ecran tactile et camera de recule
Volkswagen,24 300 TND,,,Polo,2009,227 000 km,Essence,Manuelle,4 CV,5,"Je mets en vente volkswagen polo 6 ,jamais accidente 04 cv annee 2009 avec Direction assistee et climatiseur fonctionnelle

Etat general de la voiture est tres bien acceptable pour plus d'informations
55 618 986"
Ford,18 500 TND,,,FOCUS,2006,290 km,Essence,Manuelle,6 CV,5,toute option
MG,56 000 TND,,,MG RX8,2020,80 000 km,Essence,Manuelle,7 CV,5,"Je vend ma voiture premiere main annee 2020
en tres bon etat presque neuve.
Faible kilometrage avec Boite manuelle 7cv essence
Tous les entretiens faits a la maison MG historiques disponibles
Contact via whatsapp sur le +33 7 72 23 55 33"
Hyundai,32 500 TND,,,I20,2015,230 000 km,Essence,Manuelle,4 CV,5,"Je mets en vente ma voiture Hyundai I20 modele 2015.
Voiture premiere main bien entretenu.
4 chevaux fiscaux
85 chevaux din
120 Nm a 4000 tr/min
Moteur 4 cylindres essence 1.2
Boite vitesse manuelle a 5 rapports
DPMD : 03-11-2015
Kilometrage : 230 000 Km
Ordinateur de bord
2 Airbags frontaux
Freins ABS
Radar de recul
5 Jantes aluminium 185/60/R15
Feux antibrouillard
Climatisation automatique
Volant multifonctions reglable en hauteur et en profondeur
Siege conducteur reglable en hauteur et en pro..."
Volkswagen,13 500 TND,,,Polo,1997,444 km,Essence,Manuelle,4 CV,5,polo 3 ndhifa tel
Citroen,24 000 TND,,,AUTRE,2017,129 000 km,Essence,Automatique,5 CV,5,Citroen C Elysee
Fiat,9 800 TND,,,TIPO,2000,300 000 km,Essence,Manuelle,4 CV,5,Voiture en bonne etat
Ford,25 000 TND,,,FIESTA,2012,218 000 km,Essence,Manuelle,5 CV,5,Ford fiesta Titanium 2012 Bonne etat
Bmw,45 000 TND,,,316,2012,179 000 km,Essence,Automatique,7 CV,5,"BMW 316i (mars 2012), boite automatique, interieur cuir, toit ouvrant...179000 km.
Tres bon etat general, moteur dorigine bien entretenu.

Prix : 45000 DT  negociable apres visite.
Ariana / Grand Tunis 
Tel:"
Citroen,22 000 TND,,,C3,2004,199 000 km,Essence,Manuelle,4 CV,5,Tres belle C3 essance en tres bon etat
Peugeot,23 500 TND,,,208,2017,113 000 km,Essence,Manuelle,5 CV,5,"Particulier (femme) vend Peugeot 208 Essence, 4 portes, mise en circulation en 2017.
Voiture entretenue avec soin, toujours conduite en ville, non fumeuse, stationnee en parking securise. Vehicule propre, fiable, economique.

Vitres electriques avant, fermeture centralisee a distance, radar de recul, pneus en bon etat...etc.

Localisation : Ennasr
Telephone : 25 050 663

23 500 dt - Prix negociable"
Chevrolet,18 000 TND,,,AUTRE,2007,297 000 km,Essence,Manuelle,6 CV,5,"Cheverloet optra ls modeles 2007
Moteur:1.6
Chevaux fiscaux :6
Essence
Kilometrage :297000
Options :
Climatisation
4 vitre electrique
Fermeture centrale
Contact :"
Opel,44 500 TND,,,Astra,2019,132 314 km,Diesel,Manuelle,7 CV,5,"Voiture astra nouvelle generation venant de l'etranger deuxieme main opel astra diesel 1.6 cdti 4 cylindres dote d'un moteur puissant de 7chevaux (136) ideal et economique en consommation de carburants pour des grandes distances ainsi que pour la ville premiere date de mise en circulation janvier 2019 (age presque 6 ans ) toute option et en bonne etat douane deja regle et paye en octobre 2025 elle porte une matricule tunisienne , voiture presque neuve le prix est negociable..."
Peugeot,73 000 TND,,,3008,2021,220 000 km,Essence,Automatique,7 CV,5,"Particulier,une tres belle Peugeot 3008, premiere main,tt opps, toit panoramique ouvrant, annee 2021.tel"
Ford,9 000 TND,,,FIESTA,1993,0 km,Essence,Manuelle,5 CV,5,"Ford fiesta direction assistee, vitres electriques, voile d'origine, tole propre"
Mercedes,79 000 TND,,,Classe E,2011,120 000 km,Diesel,Automatique,14 CV,5,"A vendre une Tres belle Mercedes Classe E Pack AMG 14 ch Diesel annee 2011 voiture en bon etat .

-boite Automatique
-Pack amg
-Xenon
-Feu et essuie glace auto
-Radar avant et arriere
-Bluetooth
-Limitateur et regulateur de vitesse
-Siege electrique et chauffaient
-Jantes Alu AMG par 18 avec 4 pneu
-Km :120.000 km
-Faible kilometrages
-cylindre : 6
-place : 5
-categorie : berline
- Bluetooth
- GPS
- commandes vocales
- suspension sport
- Levier de vitesses au volant
- Systeme information conduct..."
Peugeot,18 TND,,,206,2001,250 km,Essence,Manuelle,5 CV,5,tres bon etat
Renault,22 000 TND,,,Autres,2010,2 200 000 km,Essence,Manuelle,5 CV,5,52 013 892 A vendre voiture symbole en tres bon etat prix 22000
Fiat,24 000 TND,,,GRANDE PUNTO,2010,291 km,Essence,Manuelle,5 CV,5,Une belle voiture en couleur bleu toute option avec un prix interessant et negociable
Peugeot,18 000 TND,,,307,2003,430 000 km,Diesel,Manuelle,8 CV,3,Bonne etat
Peugeot,23 500 TND,,,407,2009,400 000 km,Diesel,Manuelle,6 CV,5,Non disponible
Volkswagen,Prix non specifie,,,Golf 6,2011,252 000 km,Essence,Manuelle,5 CV,5,"Voiture en tres bon etat.
Marque et modele : Volkswagen Golf 6
Annee de fabrication : 2011
Puissance moteur : 5 chevaux
Cylindree : 1.4
Carburant : Essence
Boite de vitesses : Manuelle
Kilometrage : 252 000 km
Moteur puissant et en excellent etat
Ecran LED Android
Vitres electriques avant et arriere
Climatisation froide et efficace
Lieu : Gafsa
Telephone :"
Renault,18 000 TND,,,Megane,2005,290 000 km,Diesel,Manuelle,7 CV,5,Megane moteur mbadel w karousa ndhifa
Mahindra,24 500 TND,,,KUV 100,2018,93 000 km,Essence,Manuelle,5 CV,5,Karehba en bonne etat wfaible consommation nte3 wost bled w9adhyett ne9bel echange camion wele utilitaire
Kia,38 500 TND,,,CERATO,2013,286 000 km,Essence,Automatique,7 CV,5,"A vendre : Kia Cerato 2013  Importee de Dubai

Voiture en bon etat general, importee de Dubai et achetee neuve a la maison mere.
Un seul proprietaire depuis lorigine.
Jamais accidentee, moteur jamais touche, et entretien toujours effectue a temps.

 Caracteristiques :

Boite automatique

Toit ouvrant

Interieur cuir

Climatisation climatronic

Demarrage et ouverture Smart Key

Radar de recul + camera

Toutes options selon les specificites du marche du Golfe

???? Annee : 2013
???? Importee d..."
Hyundai,48 500 TND,,,I10,2024,60 456 km,Essence,Manuelle,5 CV,5,Non disponible
Fiat,24 000 TND,,,GRANDE PUNTO,2010,291 000 km,Essence,Manuelle,5 CV,5,Une belle voiture en bon etat couleur bleu toute option avec un prix interessant
Porsche,260 000 TND,,,Macan,2020,80 000 km,Essence,Automatique,,5,"Porsche Macan -juillet 2020
80000 km / Essence 2.0 / Boite automatique/16ch
Tres bon etat, bien equipee (cuir,toit panoramique, camera de recul, jantes alliage... )
Premiere main -carnet d'entretien disponible
Prix : 290 000 DT
Contact :"
Kia,125 000 TND,,,SPORTAGE,2019,100 km,Essence,Automatique,10 CV,5,Kia Sportage 44 modele 2019 en bon etat 2.0 essence
Volkswagen,47 TND,,,Jetta,2016,135 km,Essence,Manuelle,7 CV,5,Jetta 2016 7cv 1.4 toute option
Chevrolet,Prix non specifie,,,AVEO,2005,200 km,Essence,Manuelle,5 CV,5,"voiture En tres bon etat, Moteur neuf. Telephone :"
Mazda,41 000 TND,,,MAZDA6,2015,190 000 km,Essence,Automatique,9 CV,5,"Mazda 6  Janvier 2015

190 000 km | 2 main | Bon etat general
Entretien a jour, vehicule

soigneusement entretenu

Moteur 2.0L  9CV

Toit ouvrant | Interieur cuir

Prete a rouler, aucune depense a prevoir."
Peugeot,45 000 TND,,,2008,2017,32 500 km,Essence,Manuelle,5 CV,5,"Peugeot 2008 1.2 PureTech 5ch  2017

Seulement 32 000 km certifies

Essence | Boite manuelle

Entretien a jour, vehicule en excellent etat presque neuf."
Citroen,23 000 TND,,,JUMPER,2011,40 000 000 km,Diesel,Manuelle,7 CV,3,Avander camyon motour mbadel original
Citroen,30 000 000 TND,,,XSARA PICASSO,2005,263 000 000 km,Essence,Manuelle,7 CV,5,A vendre Citroen Xsara
Toyota,67 000 TND,,,RAV4,2014,170 000 km,Essence,Automatique,9 CV,5,Voiture tres propre
Ssangyong,38 500 TND,,,Actyon,2014,260 000 km,Diesel,Manuelle,7 CV,5,"A vendre ma voiture en bon etat.
bon etat general, soigneusement entretenue (entretien regulier ),1 main.
Prix negociable dans la limite du raisonnable"
Volkswagen,38 000 TND,,,Transporter,2011,585 000 km,Diesel,Manuelle,8 CV,3,Transporter T6
Geely,30 000 TND,,,MK-GL,2019,74 000 km,Essence,Manuelle,6 CV,5,Geely tres bonne etat tel
Kia,41 000 TND,,,RIO,2015,117 000 km,Essence,Manuelle,5 CV,5,Kia Rio coupe mars 2015
Chevrolet,13 TND,,,AVEO,2005,-1 km,Essence,Manuelle,5 CV,5,      
Hyundai,37 000 TND,,,I10,2021,107 000 km,Essence,Manuelle,4 CV,5,Voiture propre
Seat,120 000 TND,,,Ateca,2024,41 000 km,Essence,Automatique,8 CV,5,Non disponible
Nissan,51 000 TND,,,Qashqai,2016,290 000 km,Diesel,Manuelle,5 CV,5,"Qashaqai model 2016, importe de la France en tres bon etats"
Dacia,36 000 TND,,,SANDERO,2015,190 000 km,Essence,Manuelle,5 CV,5,"???? A Vendre : Dacia Sandero 2015
???? Date de mise en circulation : 12/06/2015
???? Kilometrage : 190 000 km
 Moteur : 4 cylindres  5 chevaux (moteur Symbole)
???? Etat : Tres bon etat  aucune depense a prevoir
???? Carrosserie et interieur propres
???? Voiture economique, fiable et bien entretenue

???? Prix : 36 000 DT (legerement negociable)
???? Disponible a : Moknine et Sousse
???? Contact : 98 979 006"
Peugeot,39 000 TND,,,2008,2015,195 000 km,Essence,Manuelle,5 CV,5,Belle Peugeot 2008 2015 5cv etat d'origine ess toutes options
Peugeot,17 800 TND,,,206,2003,200 000 km,Essence,Manuelle,4 CV,5,A vendre Peugeot 206 en bon etat
Volkswagen,99 000 TND,,,Tiguan,2017,88 500 km,Essence,Automatique,8 CV,5,"Vous Cherchez un SUV Fiable, Puissant, Elegant et Confortable?
Ne ratez pas cette TIGUAN 2017 en excellent etat, importee de l'Allemagne Sep 2021, Etat d'origine, Dedouanee dernier serie * 256*,
Non accidentee,
Historique d'entretien disponible avec pieces justificatives (Chez concessionnaire Dar ENNAKL)


 Donnees techniques :

Etat du vehicule occasion, Non accidente
Categorie SUV
Origine Edition allemande
Kilometrage 88500 km
Cylindree 1.4 L
Puissance 110 kW (150 Ch DIN)
Motorisation Moteur ..."
